_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"698ff8647af60943e0868155","American Trimmers Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""american-trimmers-barbershop-nj-jersey-city"",""slug"":""american-trimmers-barbershop-nj-jersey-city"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""American Trimmers Barbershop"",""address"":""410 Martin Luther King Jr Dr, Jersey City, NJ 7304.0"",""city"":""Jersey City"",""state"":""NJ""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868156","KobeCuts","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""kobecuts-nj-jersey-city"",""slug"":""kobecuts-nj-jersey-city"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""KobeCuts"",""address"":""197 Martin Luther King Dr, Jersey City, NJ 7305.0"",""city"":""Jersey City"",""state"":""NJ""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868157","Sandy 09 Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""sandy-09-barbershop-nj-jersey-city"",""slug"":""sandy-09-barbershop-nj-jersey-city"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Sandy 09 Barbershop"",""address"":""258 Newark Ave, Jersey City, NJ 7302.0"",""city"":""Jersey City"",""state"":""NJ""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868158","All Eyes On Me Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""all-eyes-on-me-barbershop-nm-albuquerque"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""All Eyes On Me Barbershop"",""address"":""600 Central Ave SW, Suite 107, Albuquerque, NM 87102"",""city"":""Albuquerque"",""state"":""NM""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086815a","Black Success Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""black-success-barber-shop-ny-brooklyn"",""slug"":""black-success-barber-shop-ny-brooklyn"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Black Success Barber Shop"",""address"":""729 Pennsylvania Ave, Brooklyn, NY 11207"",""city"":""Brooklyn"",""state"":""NY""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086815b","Kut City Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""kut-city-barber-shop-oh-columbus"",""slug"":""kut-city-barber-shop-oh-columbus"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Kut City Barber Shop"",""address"":""1485 E Dublin Granville Rd, Columbus, OH 43229"",""city"":""Columbus"",""state"":""OH""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086815c","Fades ""R"" Us","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""fades-r-us-ok-oklahoma-city"",""slug"":""fades-r-us-ok-oklahoma-city"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Fades \""R\"" Us"",""address"":""7916 N MacArthur Blvd, Oklahoma City, OK 73132"",""city"":""Oklahoma City"",""state"":""OK""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086815d","The Cut Connection Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""the-cut-connection-barbershop-or-salem"",""slug"":""the-cut-connection-barbershop-or-salem"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""The Cut Connection Barbershop"",""address"":""810 Commercial St SE, Salem, OR 97302"",""city"":""Salem"",""state"":""OR""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086815e","Another Planet Barber Shop, LLC","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""another-planet-barber-shop-llc-pa-philadelphia"",""slug"":""another-planet-barber-shop-llc-pa-philadelphia"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Another Planet Barber Shop, LLC"",""address"":""808 South St, 1st FL, Philadelphia, PA 19147"",""city"":""Philadelphia"",""state"":""PA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086815f","DaPoint Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""dapoint-barber-shop-ri-providence"",""slug"":""dapoint-barber-shop-ri-providence"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""DaPoint Barber Shop"",""address"":""107 1/2 Hope St, Providence, RI 2906.0"",""city"":""Providence"",""state"":""RI""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868160","OG The Barber","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""og-the-barber-sc-cayce"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""OG The Barber"",""address"":""Cayce, SC 29033"",""city"":""Cayce"",""state"":""SC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868161","MarcMadness Barber Services","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""marcmadness-barber-services-sc-elgin"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""MarcMadness Barber Services"",""address"":""2684 Clemson Rd Suite A, Elgin, SC 29045"",""city"":""Elgin"",""state"":""SC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868162","Joey The Barber Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""joey-the-barber-barbershop-sc-greenville"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Joey The Barber Barbershop"",""address"":""1220 Woodruff Rd Ste F, Greenville, SC 29607"",""city"":""Greenville"",""state"":""SC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868163","Groom House Barber Lounge","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""groom-house-barber-lounge-sc-mauldin"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Groom House Barber Lounge"",""address"":""200 E Butler Rd Ste A, Mauldin, SC 29662"",""city"":""Mauldin"",""state"":""SC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868164","Della's Glamour and Style Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""della-s-glamour-and-style-barbershop-sc-rock-hill"",""slug"":""della-s-glamour-and-style-barbershop-sc-rock-hill"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Della's Glamour and Style Barbershop"",""address"":""1272 N Anderson Rd, Rock Hill, SC 29730"",""city"":""Rock Hill"",""state"":""SC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868165","5 Star Cutz N Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""5-star-cutz-n-salon-sd-sioux-falls"",""slug"":""5-star-cutz-n-salon-sd-sioux-falls"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""5 Star Cutz N Salon"",""address"":""2107 W. 49th St, Sioux Falls, SD 57105"",""city"":""Sioux Falls"",""state"":""SD""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868166","Saleem & Sons Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""saleem-sons-barber-shop-tn-knoxville"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Saleem & Sons Barber Shop"",""address"":""2408 E Magnolia Ave, Knoxville, TN"",""city"":""Knoxville"",""state"":""TN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868167","Bo Da Barber","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""bo-da-barber-tn-memphis"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Bo Da Barber"",""address"":""1359 Ferguson Rd, Memphis, TN"",""city"":""Memphis"",""state"":""TN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868168","Dr. Chop Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""dr-chop-barber-shop-tn-memphis"",""slug"":""dr-chop-barber-shop-tn-memphis"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Dr. Chop Barber Shop"",""address"":""500 S Main St, Memphis, TN"",""city"":""Memphis"",""state"":""TN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868169","Anointed Handz Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""anointed-handz-barbershop-tn-nashville"",""slug"":""anointed-handz-barbershop-tn-nashville"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Anointed Handz Barbershop"",""address"":""604 Gallatin Ave Suite 215, Nashville, TN"",""city"":""Nashville"",""state"":""TN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086816a","Zelle's Barbershop LLC","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""zelle-s-barbershop-llc-tn-smyrna"",""slug"":""zelle-s-barbershop-llc-tn-smyrna"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Zelle's Barbershop LLC"",""address"":""138 N Lowry St #6, Smyrna, TN"",""city"":""Smyrna"",""state"":""TN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086816b","Blendville Luxury Mobile Grooming Parlor","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""blendville-luxury-mobile-grooming-parlor-tx-houston"",""slug"":""blendville-luxury-mobile-grooming-parlor-tx-houston"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Blendville Luxury Mobile Grooming Parlor"",""address"":""12824 Willow Centre Drive, Houston, TX 77066"",""city"":""Houston"",""state"":""TX""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086816d","Mel's Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""mel-s-barber-shop-va-charlottesville"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Mel's Barber Shop"",""address"":""311 Second Street SE, Charlottesville, VA"",""city"":""Charlottesville"",""state"":""VA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086816e","Coastal Barber Atelier","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""coastal-barber-atelier-va-norfolk"",""slug"":""coastal-barber-atelier-va-norfolk"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Coastal Barber Atelier"",""address"":""2633 Wyoming Ave, Norfolk, VA"",""city"":""Norfolk"",""state"":""VA""}","unchanged","false","part_of_complete_332_public_population"
