_id,protected_or_non_protected,current_business_name,researched_business_name,current_address,researched_address,current_phone,researched_phone,current_website,researched_website,current_category_fields,proposed_category_fields,operating_status,duplicate_status,matched_existing_record_id,source_url_1,source_url_2,evidence_summary,confidence,current_exclusion_reason,fixes_required,approval_ready,manual_review_required,projected_public_search_eligibility,date_researched,protected_live_eligibility_before,business_name_missing_before,identified_missing_name,inferred_name_method,inferred_name_confidence,category_inference_confidence,exact_phone,exact_website_domain,normalized_address_key,alias_or_slug,raw_snapshot_hash,identity_evidence_count,strong_identity_evidence_count,has_officialish_source
"67f73df01d08a04e139a9f42","non-protected","","","5700 Melrose Ave Ste 204 Los Angeles, CA 90038, CA","5700 Melrose Ave Ste 204 Los Angeles, CA 90038","213-446-0869","2134460869","","","{""category"":null,""categories"":""Session Photography"",""display_categories"":""Services""}","{""category"":null,""categories"":""Session Photography"",""display_categories"":""Services""}","pending","exact duplicate","67c9ead1818d604b84e5a6a4","","","address:5700 Melrose Ave Ste 204 Los Angeles, CA 90038 | phone:213-446-0869 | category:Services | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","2134460869","","","-118.324057","b5c39c07edcfda2b0c89c985a7f744b7474d3eff","2","2","false"
"67f73df01d08a04e139a9f59","non-protected","","","Los Angeles, CA 90015, CA","Los Angeles, CA 90015","213-296-8301","2132968301","","","{""category"":null,""categories"":""Home Cleaning"",""display_categories"":""Services""}","{""category"":null,""categories"":""Home Cleaning"",""display_categories"":""Services""}","pending","exact duplicate","67c9ead1818d604b84e5a6b8","","","address:Los Angeles, CA 90015 | phone:213-296-8301 | category:Services | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","2132968301","","","-118.26095","f65d6263c37919961076c0208dca51bf7719f9c4","2","2","false"
"67f73df01d08a04e139a9f74","non-protected","","","1810 South Fairfax Los Angeles, CA 90019, CA","1810 South Fairfax Los Angeles, CA 90019","310-498-2128","3104982128","","","{""category"":null,""categories"":""Psychics"",""display_categories"":""Services""}","{""category"":null,""categories"":""Psychics"",""display_categories"":""Services""}","pending","exact duplicate","67c9ead1818d604b84e5a6d4","","","address:1810 South Fairfax Los Angeles, CA 90019 | phone:310-498-2128 | category:Services | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","3104982128","","","-118.369042","7b751f44d1594f7a94742a3b7783306dd36ea8bd","2","2","false"
"67f73df01d08a04e139a9e5f","non-protected","","","","","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","description:designer, featured on Making The Cut show on Amazon Prime! | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","3e1dc182c970e18a9544ab76a119d31943239d13","0","0","false"
"67f73df01d08a04e139a9e87","non-protected","","","1717 E Washington Blvd Pasadena, CA 91104, CA","1717 E Washington Blvd Pasadena, CA 91104","626-818-3963","6268183963","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a5db","","","address:1717 E Washington Blvd Pasadena, CA 91104 | phone:626-818-3963 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","6268183963","","","onil-chibas-events-pasadena","ded83f953484ce1e116faab83356ceb7a239a753","2","2","false"
"67f73df01d08a04e139a9e95","non-protected","","","","","323-205-5283","3232055283","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a5f6","","","phone:323-205-5283 | category:Restaurants | duplicate:unrelated businesses with similar names:exact_phone","unresolved","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","3232055283","","","","6903672f970eecb71739a9686c06ca952786e524","1","1","false"
"67f73dec1d08a04e139a9aea","non-protected","bent soul food and bent events","bent soul food and bent events","Los Angeles, CA 90210, CA","Los Angeles, CA 90210","323-628-2856","3236282856","https://bentevents.com/","https://bentevents.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a4cf","https://bentevents.com","","address:Los Angeles, CA 90210 | phone:323-628-2856 | website:https://bentevents.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3236282856","bentevents.com","","","0e501d2fb770baad030c7bb1d76da6fbdf73b8fb","4","3","true"
"67f73dec1d08a04e139a9b97","non-protected","kick ass vegans","kick ass vegans","1253 Mira Valle St Corona, CA 92879, CA","1253 Mira Valle St Corona, CA 92879","","","https://www.kickassvegans.com/","https://www.kickassvegans.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","none","","https://www.kickassvegans.com","","address:1253 Mira Valle St Corona, CA 92879 | website:https://www.kickassvegans.com/ | category:Restaurants | name_inference:existing","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","false","false","2026-06-21","false","false","false","existing","verified","high","","kickassvegans.com","","","4ec1e62dd5d4b71a2befef4dcd3b681bdbaf7895","3","2","true"
"67f73dec1d08a04e139a9ba4","non-protected","ladie kakes","ladie kakes","Long Beach, CA 90802, CA","Long Beach, CA 90802","626-935-9293","6269359293","https://ladiekakes.square.site/","https://ladiekakes.square.site","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a58b","https://ladiekakes.square.site","","address:Long Beach, CA 90802 | phone:626-935-9293 | website:https://ladiekakes.square.site/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","6269359293","ladiekakes.square.site","","","77cfa5f6891ff10e521dcc3842170b76248abc6e","4","3","true"
"67f73dec1d08a04e139a9adf","non-protected","bayou grille","bayou grille","1400 N La Brea Ave Inglewood, CA 90302, CA","1400 N La Brea Ave Inglewood, CA 90302","310-673-0824","3106730824","https://www.bayougrille.net/","https://www.bayougrille.net","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9d72","https://www.bayougrille.net","","address:1400 N La Brea Ave Inglewood, CA 90302 | phone:310-673-0824 | website:https://www.bayougrille.net/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3106730824","bayougrille.net","","","2d86d5fe58a72938f79071ab5c447f39805021a1","4","3","true"
"67f73dec1d08a04e139a9b28","non-protected","cobbler mania","cobbler mania","8300 S Western Ave Golden Bird Los Angeles, CA 90047, CA","8300 S Western Ave Golden Bird Los Angeles, CA 90047","323-316-4793","3233164793","https://www.instagram.com/cobblermania/?hl=en","https://www.instagram.com/cobblermania","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a51b","https://www.instagram.com/cobblermania","","address:8300 S Western Ave Golden Bird Los Angeles, CA 90047 | phone:323-316-4793 | website:https://www.instagram.com/cobblermania/?hl=en | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3233164793","instagram.com","","","91df98ea611a948e2f29b0ef077c1dccda146618","4","3","true"
"67f73dec1d08a04e139a9c06","non-protected","perry white","perry white","837 Traction Ave, Los Angeles, CA 90013, CA","837 Traction Ave, Los Angeles, CA 90013","626-379-4749","6263794749","https://perrywhite.la/","https://perrywhite.la","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","unrelated businesses with similar names","67f73df01d08a04e139a9ebd","https://perrywhite.la","","address:837 Traction Ave, Los Angeles, CA 90013 | phone:626-379-4749 | website:https://perrywhite.la/ | description:From briefs and multizippered track pants for men to latex bodysuits and mesh dresses for women, White’s wares scream sexy and whisper “Buy me now.” 837 Tractio | category:Shopping | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","6263794749","perrywhite.la","","","a6bf5fec4006462c73cb89e9e0218a5ff9fcbf51","4","3","true"
"67f73dec1d08a04e139a9a86","protected","BEAUTYBEEZ","BEAUTYBEEZ","6522 Laurel Canyon Blvd, North Hollywood, CA 91606, North Hollywood, CA","6522 Laurel Canyon Blvd, North Hollywood, CA 91606","18188568185","8188568185","https://www.yelp.com/biz/beautybeez-north-hollywood","https://www.yelp.com/biz/beautybeez-north-hollywood","{""category"":null,""categories"":""Cosmetics & Beauty Supply, Hair Salons, Skin Care"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":null,""categories"":""Cosmetics & Beauty Supply, Hair Salons, Skin Care"",""display_categories"":""Beauty, Grooming and Personal Care""}","approved","exact duplicate","67c9ead1818d604b84e5a46b","https://www.yelp.com/biz/beautybeez-north-hollywood","","address:6522 Laurel Canyon Blvd, North Hollywood, CA 91606 | phone:18188568185 | website:https://www.yelp.com/biz/beautybeez-north-hollywood | description:Cosmetics & Beauty Supply, Hair Salons, Skin Care | category:Beauty, Grooming and Personal Care | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_address","verified","duplicate","deduplicate before approval","false","false","false","2026-06-21","true","false","false","existing","verified","high","8188568185","yelp.com","6522 laurel canyon blvd north hollywood ca 91606|north hollywood|ca","beautybeez","55c213a04739add9f4f05b0b9c0fab2c107725fa","4","3","true"
"67f73dec1d08a04e139a9b3b","non-protected","de porres dinner series","de porres dinner series","315 N Sierra Bonita Ave Los Angeles, CA 90036, CA","315 N Sierra Bonita Ave Los Angeles, CA 90036","646-391-4529","6463914529","http://www.de-porres.com/","http://www.de-porres.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a522","http://www.de-porres.com","","address:315 N Sierra Bonita Ave Los Angeles, CA 90036 | phone:646-391-4529 | website:http://www.de-porres.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","6463914529","de-porres.com","","","bc63d4503c8ae8e25830c069476cd97177d977c7","4","3","true"
