_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"681d1df4fd9719ad7b26dfa7","Eve Milan New York","remaining","","Skin Care","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""eve-milan-new-york"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Eve Milan New York"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfd5","Black Classic Press","remaining","","Publishing","Bookstores and Educational","","","","","","{""status"":""approved"",""approved"":null,""alias"":""black-classic-press"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Black Classic Press"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfaf","We Dream in Colour","remaining","","Jewelry, Sustainable","Clothing and Accessories","","","","","","{""status"":""approved"",""approved"":null,""alias"":""we-dream-in-colour"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""We Dream in Colour"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfb9","Melanin Haircare","remaining","","Hair Care, Accessories","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""melanin-haircare"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Melanin Haircare"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfdf","Semicolon Bookstore","remaining","","Bookstore, Community","Bookstores and Educational","","","","","","{""status"":""approved"",""approved"":null,""alias"":""semicolon-bookstore"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Semicolon Bookstore"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfc0","The McBride Sisters Wine Company","remaining","","Wine","Food and Beverage","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-mcbride-sisters-wine-company"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The McBride Sisters Wine Company"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfd4","TinkyPoo","remaining","","Baby Products","Baby and Kids","","","","","","{""status"":""approved"",""approved"":null,""alias"":""tinkypoo"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""TinkyPoo"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfd0","Little Muffincakes","remaining","","Clothing, Kids","Baby and Kids","","","","","","{""status"":""approved"",""approved"":null,""alias"":""little-muffincakes"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Little Muffincakes"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfd1","Milky Mama","remaining","","Nutrition, Kids","Baby and Kids","","","","","","{""status"":""approved"",""approved"":null,""alias"":""milky-mama"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Milky Mama"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfcf","Loving Me Books","remaining","","Books, Educational","Baby and Kids","","","","","","{""status"":""approved"",""approved"":null,""alias"":""loving-me-books"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Loving Me Books"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfbf","The Irie Cup","remaining","","Tea","Food and Beverage","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-irie-cup"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Irie Cup"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfa3","Here We Flo","remaining","","Menstrual Products, Wellness","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""here-we-flo"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Here We Flo"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfc9","Jungalow","remaining","","Home Decor","Home and Kitchen","","","","","","{""status"":""approved"",""approved"":null,""alias"":""jungalow"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Jungalow"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfd9","The Key Bookstore","remaining","","Online Bookstore, Podcast","Bookstores and Educational","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-key-bookstore"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Key Bookstore"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfbe","Fitness Snob","remaining","","Apparel, Fitness","Clothing and Accessories","","","","","","{""status"":""approved"",""approved"":null,""alias"":""fitness-snob"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Fitness Snob"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"6843794b5c931273e196b583","Pinky Cole Foundation","remaining","","Community, Food, Nonprofit","Food & Dining","","","","","","{""status"":""approved"",""approved"":null,""alias"":""pinky-cole-foundation-atlanta"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Pinky Cole Foundation"",""address"":""1542 Ralph David Abernathy Blvd SW, Atlanta, GA 30310"",""city"":"""",""state"":""GA""}","unchanged","false","incomplete_listing"
"68451075f4bbe63969630305","Busy Bee Cafe","remaining","","Soul Food, Restaurant","Food & Dining","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Busy Bee Cafe"",""address"":""810 Martin Luther King Jr Dr SW, Atlanta, GA 30314"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe6396963030b","The Green Room Agency","remaining","","Home Staging, Interior Design","Home & Furniture","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Green Room Agency"",""address"":""675 Metropolitan Pkwy SW #5054, Atlanta, GA 30310"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe63969630307","Sublime Donuts","remaining","","Bakery, Donuts, Cafe","Food & Dining","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Sublime Donuts"",""address"":""535 10th St NW, Atlanta, GA 30318"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe63969630303","Paschal's Restaurant","remaining","","Southern, Soul Food","Food & Dining","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Paschal's Restaurant"",""address"":""180 Northside Dr SW, Atlanta, GA 30313"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe63969630310","Moksha Yoga Atlanta","remaining","","Yoga Studio, Wellness","Health & Wellness","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Moksha Yoga Atlanta"",""address"":""1085 Ponce De Leon Ave NE, Atlanta, GA 30306"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe63969630314","Pinky Cole Foundation","remaining","","Community, Food, Nonprofit","Food & Dining","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Pinky Cole Foundation"",""address"":""1542 Ralph David Abernathy Blvd SW, Atlanta, GA 30310"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"68451075f4bbe63969630304","The Biz Boutique ATL","remaining","","Clothing, Accessories","Apparel & Footwear","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Biz Boutique ATL"",""address"":""321 Edgewood Ave SE, Atlanta, GA 30312"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe63969630308","Peace By Piece ATL","remaining","","Home Decor, Gifts","Home & Furniture","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Peace By Piece ATL"",""address"":""1050 Ralph David Abernathy Blvd SW, Atlanta, GA 30310"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe6396963030c","HealHaus ATL","remaining","","Health, Wellness, Yoga, Therapy","Health & Wellness","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""HealHaus ATL"",""address"":""774 Virginia Ave NE, Atlanta, GA 30306"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe6396963030e","Tru REST Float Spa","remaining","","Spa, Wellness, Float Therapy","Health & Wellness","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Tru REST Float Spa"",""address"":""10800 Alpharetta Hwy, Roswell, GA 30076"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"68451075f4bbe6396963031b","Walter's Clothing","remaining","","Clothing, Shoes, Streetwear","Apparel & Footwear","","","","","","{""status"":""duplicate_pending_review"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Walter's Clothing"",""address"":""66 Decatur St SE, Atlanta, GA 30303"",""city"":"""",""state"":""GA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"6973c51aceb95874c814e390","","remaining","","","","","","","","","{""status"":""active"",""approved"":true,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":0,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","missing_alias_or_slug|incomplete_listing"
"698ff52ae8467526b29ede85","Gentlemen’s Quarters","remaining","Barber Shop","Barbershop","Grooming","","","","","","{""status"":""approved"",""approved"":null,""alias"":""gentlemen-s-quarters-wv-charleston"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Gentlemen’s Quarters"",""address"":""1014 Quarrier St, Charleston, WV 25301"",""city"":""Charleston"",""state"":""WV""}","unchanged","false","incomplete_listing"
"698ff52ae8467526b29ede86","Fade-N-Up","remaining","Barber Shop","Barbershop","Grooming","","","","","","{""status"":""approved"",""approved"":null,""alias"":""fade-n-up-wy-laramie"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Fade-N-Up"",""address"":""403 S 2nd St, Laramie, WY 82070"",""city"":""Laramie"",""state"":""WY""}","unchanged","false","incomplete_listing"
"698ff52ae8467526b29ede87","Quality Barbershop","remaining","Barber Shop","Barbershop","","Beauty, Grooming and Personal Care","category","Barber Shop","direct:barber shop","high","{""status"":""approved"",""approved"":null,""alias"":""quality-barbershop-wa-seattle"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Quality Barbershop"",""address"":""1804 E Yesler Way, Seattle, WA 98122"",""city"":""Seattle"",""state"":""WA""}","unchanged","false","incomplete_listing"
"698ff52ae8467526b29ede88","Cuts for Men","remaining","Barber Shop","Barbershop","","Beauty, Grooming and Personal Care","category","Barber Shop","direct:barber shop","high","{""status"":""approved"",""approved"":null,""alias"":""cuts-for-men-vt-burlington"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Cuts for Men"",""address"":""116 Archibald St, Burlington, VT 5401.0"",""city"":""Burlington"",""state"":""VT""}","unchanged","false","incomplete_listing"
